country,city,year,methodology,concentration_pm10,concentration_pm25,sea_salt,dust,traffic,industry,biomass_burn,other_source,latitude,longitude,population,study_year,iso3,region,continent,reference_author,site_typology,season
Africa,Accra,2006,PMF,14.616666666666667,66.0,31.545,17.0,22.5,7.12,50.5,10.0,5.55,-0.2,1658900.0,2013,GHA,Western Africa,AF,"Zhou122,123",urban,year
Africa,Accra,2007,PMF,14.616666666666667,66.0,31.545,17.0,22.5,7.12,50.5,10.0,5.55,-0.2,1658900.0,2013,GHA,Western Africa,AF,"Zhou122,123",urban,year
Africa,Dar es Salam,2005,PCA,14.616666666666667,66.0,31.545,17.17,42.192,7.12,13.58,24.154666666666667,-6.786,38.9699,1361000.0,2013,TZA,Eastern Africa,EU,Mmari33,rural,year
Africa,Dar es Salam,2006,PCA,14.616666666666667,66.0,31.545,17.17,42.192,7.12,13.58,24.154666666666667,-6.786,38.9699,1361000.0,2013,TZA,Eastern Africa,EU,Mmari33,rural,year
Africa,Dar es Salam,2007,PCA,14.616666666666667,66.0,31.545,17.17,42.192,7.12,13.58,24.154666666666667,-6.786,38.9699,1361000.0,2013,TZA,Eastern Africa,EU,Mmari33,rural,year
Africa,Ikeja,1989,CMB,176.0,66.0,27.8,17.102,33.6,7.4,28.348000000000003,31.19999999999999,6.58249166,3.3332944,313000.0,2001,NGA,Western Africa,AF,Oluyemi124,industrial,year
Africa,Ikeja,1990,CMB,176.0,66.0,27.8,17.102,33.6,7.4,28.348000000000003,31.19999999999999,6.58249166,3.3332944,313000.0,2001,NGA,Western Africa,AF,Oluyemi124,industrial,year
Africa,Ikeja,1991,CMB,176.0,66.0,27.8,17.102,33.6,7.4,28.348000000000003,31.19999999999999,6.58249166,3.3332944,313000.0,2001,NGA,Western Africa,AF,Oluyemi124,industrial,year
Africa,Ikoyi,1989,CMB,92.0,66.0,24.4,17.102,57.6,4.5,28.348000000000003,13.5,6.4592138,3.60140555,5195000.0,2001,NGA,Western Africa,AF,Oluyemi124,urban,year
Africa,Ikoyi,1990,CMB,92.0,66.0,24.4,17.102,57.6,4.5,28.348000000000003,13.5,6.4592138,3.60140555,5195000.0,2001,NGA,Western Africa,AF,Oluyemi124,urban,year
Africa,Ikoyi,1991,CMB,92.0,66.0,24.4,17.102,57.6,4.5,28.348000000000003,13.5,6.4592138,3.60140555,5195000.0,2001,NGA,Western Africa,AF,Oluyemi124,urban,year
Africa,Yaba,1989,CMB,188.0,66.0,34.2,17.102,39.0,7.8,28.348000000000003,19.0,6.50834166,3.3842611,5195000.0,2001,NGA,Western Africa,AF,Oluyemi124,residential,year
Africa,Yaba,1990,CMB,188.0,66.0,34.2,17.102,39.0,7.8,28.348000000000003,19.0,6.50834166,3.3842611,5195000.0,2001,NGA,Western Africa,AF,Oluyemi124,residential,year
Africa,Yaba,1991,CMB,188.0,66.0,34.2,17.102,39.0,7.8,28.348000000000003,19.0,6.50834166,3.3842611,5195000.0,2001,NGA,Western Africa,AF,Oluyemi124,residential,year
Argentina,Cordoba,2009,PMF,104.0,69.0,,57.5,31.0,15.75,,3.5,-31.4,-64.183,1272000.0,2011,ARG,Rest of South America,SA,Lopez66,suburban,year
Argentina,Cordoba,2010,PMF,104.0,69.0,,57.5,31.0,15.75,,3.5,-31.4,-64.183,1272000.0,2011,ARG,Rest of South America,SA,Lopez66,suburban,year
Australia,Adelaide,2002,PMF,,5.7,22.8,12.3,17.5,12.2,10.5,24.700000000000003,-34.929394,138.59948,1203000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Adelaide,2003,PMF,,5.7,22.8,12.3,17.5,12.2,10.5,24.700000000000003,-34.929394,138.59948,1203000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Adelaide,2004,PMF,,5.7,22.8,12.3,17.5,12.2,10.5,24.700000000000003,-34.929394,138.59948,1203000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Adelaide,2005,PMF,,5.7,22.8,12.3,17.5,12.2,10.5,24.700000000000003,-34.929394,138.59948,1203000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Adelaide,2006,PMF,,5.7,22.8,12.3,17.5,12.2,10.5,24.700000000000003,-34.929394,138.59948,1203000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Brisbane,1995,PMF,,6.63,15.6,9.2,7.5,17.466666666666665,43.3,24.40000000000001,-27.5441,152.9987,2043000.0,2011,AUS,Oceania,OC,Friend61,urban,year
Australia,Brisbane,1996,PMF,,6.63,15.6,9.2,7.5,17.466666666666665,43.3,24.40000000000001,-27.5441,152.9987,2043000.0,2011,AUS,Oceania,OC,Friend61,urban,year
Australia,Brisbane,1997,PMF,,6.63,15.6,9.2,7.5,17.466666666666665,43.3,24.40000000000001,-27.5441,152.9987,2043000.0,2011,AUS,Oceania,OC,Friend61,urban,year
Australia,Brisbane,1998,PMF,,6.63,15.6,9.2,7.5,17.466666666666665,43.3,24.40000000000001,-27.5441,152.9987,2043000.0,2011,AUS,Oceania,OC,Friend61,urban,year
Australia,Brisbane,1999,PMF,,6.63,15.6,9.2,7.5,17.466666666666665,43.3,24.40000000000001,-27.5441,152.9987,2043000.0,2011,AUS,Oceania,OC,Friend61,urban,year
Australia,Brisbane,2000,PMF,,6.915,11.05,8.649999999999999,12.9,33.9,43.3,28.800000000000004,-27.4726,153.022561,2043000.0,2011,AUS,Oceania,OC,"Chan57,58 + Friend61",urban,year
Australia,Brisbane,2001,PMF,,6.915,11.05,8.649999999999999,12.9,33.9,43.3,28.800000000000004,-27.4726,153.022561,2043000.0,2011,AUS,Oceania,OC,"Chan57,58 + Friend61",urban,year
Australia,Brisbane,2002,PMF,,6.015000000000001,17.8,9.2,20.4,9.25,23.0,29.575000000000003,-27.4726,153.022561,2043000.0,2009,AUS,Oceania,OC,"Chan57,58 + Friend61",urban,year
Australia,Brisbane,2003,PMF,,6.015000000000001,17.8,9.2,20.4,9.25,23.0,29.575000000000003,-27.4726,153.022561,2043000.0,2009,AUS,Oceania,OC,"Chan57,58 + Friend61",urban,year
Australia,Brisbane,2004,PMF,,5.4,20.0,9.077777777777778,33.3,9.25,2.7,34.75,-27.4726,153.022561,2043000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Brisbane,2005,PMF,,5.4,20.0,9.077777777777778,33.3,9.25,2.7,34.75,-27.4726,153.022561,2043000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Melbourne,2002,PMF,,6.6,15.2,12.0,30.3,10.6,10.6,21.30000000000001,-37.813361,144.964394,4350000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Melbourne,2003,PMF,,6.6,15.2,12.0,30.3,10.6,10.6,21.30000000000001,-37.813361,144.964394,4350000.0,2008,AUS,Oceania,OC,"Chan57,58",urban,year
Australia,Sydney,1998,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,1999,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,2000,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,2001,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,2002,PMF,,8.16,23.5,2.3,29.1,5.7,14.95,27.3,-33.859188,151.210638,4576000.0,2009,AUS,Oceania,OC,"Chan57,58 + Cohen59",urban,year
Australia,Sydney,2003,PMF,,8.16,23.5,2.3,29.1,5.7,14.95,27.3,-33.859188,151.210638,4576000.0,2009,AUS,Oceania,OC,"Chan57,58 + Cohen59",urban,year
Australia,Sydney,2004,PMF,,8.16,23.5,2.3,29.1,5.7,14.95,27.3,-33.859188,151.210638,4576000.0,2009,AUS,Oceania,OC,"Chan57,58 + Cohen59",urban,year
Australia,Sydney,2005,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,2006,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,2007,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,2008,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Australia,Sydney,2009,PMF,,9.32,24.0,3.2,22.5,5.7,28.5,21.8,-33.925,150.925,4576000.0,2011,AUS,Oceania,OC,Cohen59,urban,year
Austria,Graz-Don Bosco,2004,CMB,43.7,,1.8,25.0,15.0,29.0,15.5,42.7,47.055617,15.416539,265318.0,2007,AUT,Western Europe,AF,AQUELLA134,urban,year
Austria,Hartberg,2004,CMB,50.0,,1.0,38.0,4.5,29.0,19.7,36.8,47.28158,15.972961,6634.0,2007,AUT,Western Europe,AF,AQUELLA134,residential alpine,year
Austria,Koeflach,2004,CMB,57.0,,6.0,24.3,5.7,29.0,25.7,38.3,47.061869,15.0826944,9953.0,2007,AUT,Western Europe,AF,AQUELLA134,residential alpine,year
Austria,Linz,2006,APCS,21.0,,2.9333333333333336,16.0,61.7,29.0,20.3,9.299999999999995,48.30709722,14.2857111,191107.0,2010,AUT,Western Europe,AF,"Astel136,137",industrial,year
Austria,Vienna,2006,APCS,22.0,,2.9333333333333336,16.0,50.7,29.0,20.3,33.3,48.208175,16.372641,1731000.0,2010,AUT,Western Europe,AF,"Astel136,137",urban,year
Bangladesh,Dhaka,2001,PMF,,22.2,1.0,10.2,66.96,9.96,11.9,0.0,23.709705,90.407025,7001000.0,2005,BGD,Southern Asia,AF,Begum34,residential,year
Bangladesh,Dhaka,2002,PMF,,22.2,1.0,10.2,66.96,9.96,11.9,0.0,23.709705,90.407025,7001000.0,2005,BGD,Southern Asia,AF,Begum34,residential,year
Bangladesh,Rajshahi,2001,PMF,,22.4,14.0,1.88,33.79,9.96,50.3,0.0,24.366452,82.5999416,775450.0,2005,BGD,Southern Asia,AF,Begum34,urban,year
Bangladesh,Rajshahi,2002,PMF,,22.4,14.0,1.88,33.79,9.96,50.3,0.0,24.366452,82.5999416,775450.0,2005,BGD,Southern Asia,AF,Begum34,urban,year
Belgium,Antwerp,1986,FA,,11.7,47.0,,21.0,16.5,,15.5,51.219216,4.402186,480000.0,1987,BEL,Western Europe,AF,Van Borm217,urban,winter
Brazil,Alta Floresta(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-9.874675,-56.08735,49164.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Antartic ,1985,APCFA,105.0,2.34,79.3,1.12,35.64705882352941,17.988235294117647,54.0,19.58,-62.1,-58.4,500.0,1990,BRA,Brazil,SA,"Artaxo2,3",remote,year
Brazil,Antartic ,1986,APCFA,105.0,2.34,79.3,1.12,35.64705882352941,17.988235294117647,54.0,19.58,-62.1,-58.4,500.0,1990,BRA,Brazil,SA,"Artaxo2,3",remote,year
Brazil,Antartic ,1987,APCFA,105.0,2.34,79.3,1.12,35.64705882352941,17.988235294117647,54.0,19.58,-62.1,-58.4,500.0,1990,BRA,Brazil,SA,"Artaxo2,3",remote,year
Brazil,Belo Horizonte,2007,APCA,105.0,17.0,24.0,44.0,18.0,12.0,54.0,26.0,-19.92,-43.93,2375151.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Belo Horizonte,2008,APCA,105.0,17.0,24.0,44.0,18.0,12.0,54.0,26.0,-19.92,-43.93,2375151.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Campo Grande(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-20.443505,-54.567686,765257.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Cuiabà(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-15.59891667,-56.0962833,556298.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Curitiba ,2007,APCA,105.0,12.0,24.0,19.75,55.0,16.0,54.0,29.0,-25.4277,-49.273,2751907.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Curitiba ,2008,APCA,105.0,12.0,24.0,19.75,55.0,16.0,54.0,29.0,-25.4277,-49.273,2751907.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Jamari(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-9.20344722,-63.1696166,0.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Manaus(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-3.10456388,-60.0255056,1802000.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Marabà(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-5.373641,-49.1187722,233462.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Pantanal(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-16.350222,-56.6670189,0.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Porto Alegre,2007,APCA,105.0,16.0,24.0,19.75,35.0,3.0,54.0,62.0,-30.03,-51.23,1409351.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Porto Alegre,2008,APCA,105.0,16.0,24.0,19.75,35.0,3.0,54.0,62.0,-30.03,-51.23,1409351.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Porto Nacional(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-10.70753056,-48.41473056,43682.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Porto Velho(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-8.761825,-63.90011389,435732.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Recife ,2007,APCA,105.0,18.0,24.0,8.0,37.0,12.4,54.0,31.0,-8.059,-34.881,1537704.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Recife ,2008,APCA,105.0,18.0,24.0,8.0,37.0,12.4,54.0,31.0,-8.059,-34.881,1537704.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Rio de Jainero,2007,APCA,105.0,20.0,24.0,14.0,51.0,18.0,54.0,17.0,-22.902,-43.2,6320000.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Rio de Jainero,2008,APCA,105.0,20.0,24.0,14.0,51.0,18.0,54.0,17.0,-22.902,-43.2,6320000.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Rio de Janeiro,2003,APFA,105.0,9.75,21.51678571428571,36.0,29.0,35.0,54.0,0.0,-22.9026861,-43.21005,6320000.0,2009,BRA,Brazil,SA,Godoy5,urban,year
Brazil,Rio de Janeiro,2004,APFA,105.0,9.75,21.51678571428571,36.0,29.0,35.0,54.0,0.0,-22.9026861,-43.21005,6320000.0,2009,BRA,Brazil,SA,Godoy5,urban,year
Brazil,Rio de Janeiro,2005,APFA,105.0,9.75,21.51678571428571,36.0,29.0,35.0,54.0,0.0,-22.9026861,-43.21005,6320000.0,2009,BRA,Brazil,SA,Godoy5,urban,year
Brazil,Santarem(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-2.439436,-54.70058056,276074.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Sao Josè dos Campos(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-23.17908,-45.8879416,621789.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Sao Paulo,1997,APFA,105.0,22.5,21.51678571428571,27.5,23.5,26.0,54.0,23.0,-23.547219,-46.639288,11235503.0,2011,BRA,Brazil,SA,ESMAP report4,urban,year
Brazil,Sao Paulo,1998,APFA,105.0,22.5,21.51678571428571,27.5,23.5,26.0,54.0,23.0,-23.547219,-46.639288,11235503.0,2011,BRA,Brazil,SA,ESMAP report4,urban,year
Brazil,Sao Paulo,2007,APCA,105.0,28.0,24.0,13.0,40.0,13.0,54.0,34.0,-23.547,-46.63611,11235503.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Sao Paulo,2008,APCA,105.0,28.0,24.0,13.0,40.0,13.0,54.0,34.0,-23.547,-46.63611,11235503.0,2012,BRA,Brazil,SA,Andrade1,urban,year
Brazil,Tucurui(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-3.77045,-49.6745722,100000.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Brazil,Vilhena(†),1995,APFA,105.0,15.1635,5.89,21.3,35.64705882352941,17.988235294117647,54.0,18.81,-12.7340889,-60.1445722,66751.0,1998,BRA,Brazil,SA,"Artaxo2,3",rural,fall
Canada,British Columbia,2004,PMF,,11.5,1.0,8.0,13.0,13.0,56.0,9.0,53.762194,-127.559964,4610000.0,2008,CAN,Canada,,"Heon-Jeong6,7",rural,year
Canada,British Columbia,2005,PMF,,11.5,1.0,8.0,13.0,13.0,56.0,9.0,53.762194,-127.559964,4610000.0,2008,CAN,Canada,,"Heon-Jeong6,7",rural,year
Canada,British Columbia,2006,PMF,,11.5,1.0,8.0,13.0,13.0,56.0,9.0,53.762194,-127.559964,4610000.0,2008,CAN,Canada,,"Heon-Jeong6,7",rural,year
Canada,Edmonton,2006,PMF,,10.2,2.5,4.5600000000000005,19.4,7.5,12.0,58.6,53.486,-113.465,730732.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Edmonton,2007,PMF,,10.2,2.5,3.7,19.4,7.5,12.0,58.6,53.486,-113.465,730732.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Edmonton,2008,PMF,,10.2,2.5,4.55,19.4,7.5,12.0,58.6,53.486,-113.465,730732.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Halifax,2006,PMF,,8.0,18.3,3.8,14.2,17.1,18.875,46.6,44.647,-63.574,372659.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Halifax,2007,PMF,,8.0,18.3,3.8,14.2,17.1,6.5,46.6,44.647,-63.574,372659.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Halifax,2008,PMF,,8.0,18.3,3.8,14.2,17.1,12.0,46.6,44.647,-63.574,372659.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Montreal,2003,PMF,,12.0,4.4,3.8,17.8,5.5,6.4,62.1,45.521,-73.563,1621000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Montreal,2004,PMF,,12.0,4.4,3.8,17.8,5.5,6.4,62.1,45.521,-73.563,1621000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Montreal,2005,PMF,,12.0,4.4,3.8,17.8,5.5,6.4,62.1,45.521,-73.563,1621000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Montreal,2006,PMF,,12.0,4.4,3.8,17.8,5.5,6.4,62.1,45.521,-73.563,1621000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Montreal,2007,PMF,,12.0,4.4,3.8,17.8,5.5,6.4,62.1,45.521,-73.563,1621000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Toronto,2000,PMF,,12.7,8.0,1.9,10.0,20.1,1.1,61.9,43.6525,-79.381902,2503000.0,2003,CAN,Canada,,Lee8,urban,year
Canada,Toronto,2001,PMF,,12.7,8.0,1.9,10.0,20.1,1.1,61.9,43.6525,-79.381902,2503000.0,2003,CAN,Canada,,Lee8,urban,year
Canada,Toronto,2004,PMF,,12.4,1.8,1.9,13.6,6.2,1.1,75.4,43.658,-79.397,2503000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban-traffic,year
Canada,Toronto,2005,PMF,,12.4,1.8,1.9,13.6,6.2,1.1,75.4,43.658,-79.397,2503000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban-traffic,year
Canada,Toronto,2006,PMF,,12.4,1.8,1.9,13.6,6.2,1.1,75.4,43.658,-79.397,2503000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban-traffic,year
Canada,Toronto,2007,PMF,,12.4,1.8,1.9,13.6,6.2,1.1,75.4,43.658,-79.397,2503000.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban-traffic,year
Canada,Windsor,2004,PMF,,15.0,2.3,5.3,13.9,11.3,21.166666666666668,67.2,42.293,-83.073,216463.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Windsor,2005,PMF,,15.0,2.3,5.3,13.9,11.3,21.166666666666668,67.2,42.293,-83.073,216463.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Windsor,2006,PMF,,15.0,2.3,5.3,13.9,11.3,18.875,67.2,42.293,-83.073,216463.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Windsor,2007,PMF,,15.0,2.3,5.3,13.9,11.3,6.5,67.2,42.293,-83.073,216463.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Canada,Windsor,2008,PMF,,15.0,2.3,5.3,13.9,11.3,12.0,67.2,42.293,-83.073,216463.0,2011,CAN,Canada,,"Heon-Jeong6,7",urban,year
Chile,Antofagasta,2007,PMF,161.0,42.0,6.4,26.8,36.5,25.0,28.899999999999995,45.0,-23.63,-70.39,380695.0,2013,CHL,Rest of South America,SA,Jorquera63–65,industrial,summer
Chile,Antofagasta,2008,PMF,161.0,42.0,6.4,26.8,36.5,25.0,28.899999999999995,45.0,-23.63,-70.39,380695.0,2013,CHL,Rest of South America,SA,Jorquera63–65,industrial,summer
Chile,Quillota,1999,PMF,49.0,30.55,8.9,35.5,35.0,13.2,28.899999999999995,7.399999999999991,-33.6911666,-71.247447,75916.0,2005,CHL,Rest of South America,SA,Hedberg62,rural,year
Chile,Quillota,2000,PMF,49.0,22.5,8.9,35.5,35.0,13.2,28.9,7.399999999999991,-33.6911666,-71.247447,75916.0,2005,CHL,Rest of South America,SA,Hedberg62,rural,year
Chile,Santiago,2000,APFA,49.0,22.5,9.9,42.0,45.0,9.7,28.9,13.0,-33.413512,-70.552825,5278000.0,2011,CHL,Rest of South America,SA,ESMAP report4,urban,winter
Chile,Santiago,2004,PMF,93.26666666666668,32.3,9.9,4.0,31.0,9.7,28.9,16.5,-33.413512,-70.552825,5278000.0,2012,CHL,Rest of South America,SA,Jorquera63–65,urban,year
Chile,Tocopilla,2006,PMF,90.6,22.0,21.8,9.75,36.5,31.75,28.899999999999995,36.7,-22.0812,-70.197472,23986.0,2009,CHL,Rest of South America,SA,Jorquera63–65,residential,summer
China,Anshan,2001,CMB,159.4,107.14774285714286,10.325,14.0,8.1,45.8,8.2,32.099999999999994,41.1156,122.983,1556000.0,2012,CHN,Northern China,AS,Ni22,urban,year
China,Anshan,2002,CMB,159.4,107.14774285714286,10.325,14.0,8.1,45.8,8.2,32.099999999999994,41.1156,122.983,1556000.0,2012,CHN,Northern China,AS,Ni22,urban,year
China,Anshan,2003,CMB,159.4,107.14774285714286,4.0,14.0,8.1,45.8,13.49314285714286,32.099999999999994,41.1156,122.983,1556000.0,2012,CHN,Northern China,AS,Ni22,urban,year
China,Anshan,2004,CMB,159.4,134.17142857142858,7.785714285714286,14.0,8.1,45.8,18.8,32.099999999999994,41.1156,122.983,1556000.0,2012,CHN,Northern China,AS,Ni22,urban,year
China,Anshan,2005,CMB,159.4,81.85,5.0,14.0,8.1,45.8,23.0,32.099999999999994,41.1156,122.983,1556000.0,2012,CHN,Northern China,AS,Ni22,urban,year
China,Anyang,1999,CMB,145.0,107.14774285714286,13.4875,9.0,45.0,18.0,8.2,28.0,35.2,113.63,5172000.0,2007,CHN,Northern China,AS,Bi13,urban,year
China,Anyang,2000,CMB,145.0,96.09,11.958333333333334,9.0,45.0,18.0,8.65,28.0,35.2,113.63,5172000.0,2007,CHN,Northern China,AS,Bi13,urban,year
China,Anyang,2001,CMB,145.0,107.14774285714286,10.325,9.0,45.0,18.0,8.2,28.0,35.2,113.63,5172000.0,2007,CHN,Northern China,AS,Bi13,urban,year
China,Anyang,2002,CMB,145.0,107.14774285714286,10.325,9.0,45.0,18.0,8.2,28.0,35.2,113.63,5172000.0,2007,CHN,Northern China,AS,Bi13,urban,year
China,Baoji,2008,PMF,406.0,120.0,6.2725,49.0,18.8075,24.0,24.0,3.0,34.372247,107.133825,3716000.0,2010,CHN,Northern China,AS,Xie27,residential,year
China,Beijing,2000,PMF + PCA/APCS + CMB + UNMIX,125.55,96.09,8.9,23.9,16.45,24.25,9.55,54.525,39.891236,116.39275,11510000.0,2006,CHN,Northern China,AS,Song23,urban,year
China,Beijing,2004,PMF,196.0,141.0,8.9,37.4,22.5,29.0,14.6,32.55,39.891236,116.39275,11510000.0,2007,CHN,Northern China,AS,Song23 + Wang26,urban,year + spring
China,Beijing,2010,PMF,172.0,55.4,8.9,10.4,29.7,22.0,11.2,26.700000000000003,39.891236,116.39275,11510000.0,2013,CHN,Northern China,AS,Yu29,urban,year
China,Chengdu,2009,PMF,172.0,134.05,3.5700000000000003,29.0,22.05666666666667,27.4825,33.0,37.943333333333335,30.6619,104.933,14047000.0,2013,CHN,Northern China,AS,Tao24 + Tian25,urban,year
China,Chengdu,2010,PMF,172.0,134.05,8.9,29.0,22.05666666666667,20.19,33.0,37.943333333333335,30.6619,104.933,14047000.0,2013,CHN,Northern China,AS,Tao24 + Tian25,urban,year
China,Chengdu,2011,PMF,172.0,103.0,9.076660052910052,34.5,23.685,26.99729166666667,33.0,41.815,30.6619,104.933,14047000.0,2013,CHN,Northern China,AS,Tian25,urban,year
China,Chengdu,2012,PMF,172.0,103.0,9.076660052910052,34.5,23.685,26.99729166666667,33.0,41.815,30.6619,104.933,14047000.0,2013,CHN,Northern China,AS,Tian25,urban,year
China,Duolun,2004,PMF,196.0,99.5,8.9,37.4,27.0,33.4,18.8,26.700000000000003,42.204288,116.4850833,0.0,2007,CHN,Northern China,AS,Wang26,suburban,spring
China,Fushun,2001,CMB,161.1,107.14774285714286,10.325,38.0,5.2,35.800000000000004,8.2,21.0,41.866,123.9166,2138000.0,2012,CHN,Southern China,AF,Ni22,urban,year
China,Fushun,2002,CMB,161.1,107.14774285714286,10.325,38.0,5.2,35.800000000000004,8.2,21.0,41.866,123.9166,2138000.0,2012,CHN,Southern China,AF,Ni22,urban,year
China,Fushun,2003,CMB,161.1,107.14774285714286,4.0,38.0,5.2,35.800000000000004,13.49314285714286,21.0,41.866,123.9166,2138000.0,2012,CHN,Southern China,AF,Ni22,urban,year
China,Fushun,2004,CMB,161.1,134.17142857142858,7.785714285714286,38.0,5.2,35.800000000000004,18.8,21.0,41.866,123.9166,2138000.0,2012,CHN,Southern China,AF,Ni22,urban,year
China,Fushun,2005,CMB,161.1,81.85,5.0,38.0,5.2,35.800000000000004,23.0,21.0,41.866,123.9166,2138000.0,2012,CHN,Southern China,AF,Ni22,urban,year
